timestamp,sensor_id,sensor_type,location,rack_id,facility,reading_value,unit,threshold_low,threshold_high,alert_status,calibration_date,sensor_firmware
2025-02-16 22:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,35.5,°C,25.0,45.0,OK,2024-08-26,v2.2.0
2025-02-16 22:00:00,HUMID-NWK-E,Humidity,Row E,NWK-R43,Newark,48.1,%RH,30.0,60.0,OK,2024-06-13,v2.2.1
2025-02-16 23:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,35.5,°C,25.0,45.0,OK,2024-10-19,v2.2.1
2025-02-16 23:00:00,TEMP-STM-D-HOT,Temperature,Row D Hot Aisle,STM-R35,Stamford,29.7,°C,25.0,45.0,OK,2024-09-15,v2.1.6
2025-02-17 00:00:00,TEMP-NWK-F-COLD,Temperature,Row F Cold Aisle,NWK-R51,Newark,20.6,°C,18.0,27.0,OK,2024-06-06,v2.2.0
2025-02-17 00:00:00,AIRFLOW-NWK-A,Airflow,Row A Floor Tile,NWK-R02,Newark,1030,CFM,200,2000,OK,2024-07-03,v2.1.6
2025-02-17 00:00:00,HUMID-NWK-A,Humidity,Row A,NWK-R03,Newark,48.3,%RH,30.0,60.0,OK,2024-08-14,v2.2.0
2025-02-17 00:00:00,AIRFLOW-NWK-F,Airflow,Row F Floor Tile,NWK-R52,Newark,754,CFM,200,2000,OK,2024-12-21,v2.2.0
2025-02-17 01:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,36.7,°C,25.0,45.0,OK,2024-11-08,v2.1.6
2025-02-17 01:00:00,LEAK-STM-03,Water Leak,Zone 3 Under-floor,,Stamford,0,boolean,0,1,OK,2024-10-21,v2.2.1
2025-02-17 01:00:00,LEAK-STM-02,Water Leak,Zone 2 Under-floor,,Stamford,0,boolean,0,1,OK,2024-08-28,v2.2.1
2025-02-17 01:00:00,LEAK-NWK-07,Water Leak,Zone 7 Under-floor,,Newark,0,boolean,0,1,OK,2024-09-24,v2.1.4
2025-02-17 02:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,35.9,°C,25.0,45.0,OK,2024-09-20,v2.1.6
2025-02-17 02:00:00,TEMP-NWK-A-COLD,Temperature,Row A Cold Aisle,NWK-R01,Newark,21.3,°C,18.0,27.0,OK,2024-07-01,v2.1.6
2025-02-17 03:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,36.1,°C,25.0,45.0,OK,2024-11-08,v2.2.1
2025-02-17 03:00:00,CRAC-NWK-3-SUP,CRAC Supply Temp,CRAC-N3 Supply,,Newark,15.0,°C,10.0,18.0,OK,2024-10-06,v2.1.6
2025-02-17 03:00:00,HUMID-NWK-D,Humidity,Row D,NWK-R33,Newark,50.1,%RH,30.0,60.0,OK,2024-07-26,v2.2.0
2025-02-17 04:00:00,TEMP-NWK-C-HOT,Temperature,Row C Hot Aisle,NWK-R25,Newark,35.7,°C,25.0,45.0,OK,2024-07-07,v2.1.6
2025-02-17 04:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,37.0,°C,25.0,45.0,OK,2024-08-21,v2.2.0
2025-02-17 04:00:00,HUMID-STM-D,Humidity,Row D,STM-R33,Stamford,50.4,%RH,30.0,60.0,OK,2024-11-26,v2.2.1
2025-02-17 04:00:00,AIRFLOW-NWK-D,Airflow,Row D Floor Tile,NWK-R32,Newark,1162,CFM,200,2000,OK,2024-06-19,v2.1.6
2025-02-17 05:00:00,TEMP-NWK-C-HOT,Temperature,Row C Hot Aisle,NWK-R25,Newark,35.5,°C,25.0,45.0,OK,2024-08-15,v2.2.1
2025-02-17 05:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,37.2,°C,25.0,45.0,OK,2024-11-01,v2.2.0
2025-02-17 06:00:00,TEMP-NWK-C-HOT,Temperature,Row C Hot Aisle,NWK-R25,Newark,35.4,°C,25.0,45.0,OK,2024-08-18,v2.2.0
2025-02-17 06:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,37.9,°C,25.0,45.0,OK,2024-12-26,v2.1.4
2025-02-17 06:00:00,CRAC-STM-4-RET,CRAC Return Temp,CRAC-S4 Return,,Stamford,28.9,°C,20.0,35.0,OK,2024-10-03,v2.1.4
2025-02-17 07:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,36.6,°C,25.0,45.0,OK,2024-08-06,v2.1.6
2025-02-17 07:00:00,CRAC-STM-4-SUP,CRAC Supply Temp,CRAC-S4 Supply,,Stamford,16.0,°C,10.0,18.0,OK,2024-10-02,v2.2.1
2025-02-17 07:00:00,HUMID-NWK-C,Humidity,Row C,NWK-R23,Newark,45.7,%RH,30.0,60.0,OK,2024-10-21,v2.1.6
2025-02-17 08:00:00,TEMP-NWK-C-HOT,Temperature,Row C Hot Aisle,NWK-R25,Newark,35.3,°C,25.0,45.0,OK,2024-06-15,v2.1.4
2025-02-17 08:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,36.8,°C,25.0,45.0,OK,2024-09-13,v2.2.1
2025-02-17 08:00:00,HUMID-STM-D,Humidity,Row D,STM-R33,Stamford,51.4,%RH,30.0,60.0,OK,2024-06-22,v2.1.4
2025-02-17 09:00:00,TEMP-NWK-C-HOT,Temperature,Row C Hot Aisle,NWK-R25,Newark,35.4,°C,25.0,45.0,OK,2024-08-08,v2.2.0
2025-02-17 09:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,36.4,°C,25.0,45.0,OK,2024-08-04,v2.1.4
2025-02-17 09:00:00,PWR-NWK-UPS1,UPS Load,UPS-N1,,Newark,102.3,kW,0,200,OK,2024-12-16,v2.1.6
2025-02-17 09:00:00,CRAC-STM-1-SUP,CRAC Supply Temp,CRAC-S1 Supply,,Stamford,14.9,°C,10.0,18.0,OK,2024-07-23,v2.1.4
2025-02-17 10:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,36.7,°C,25.0,45.0,OK,2024-09-10,v2.2.0
2025-02-17 10:00:00,AIRFLOW-NWK-B,Airflow,Row B Floor Tile,NWK-R12,Newark,1344,CFM,200,2000,OK,2024-06-13,v2.2.1
2025-02-17 11:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,35.2,°C,25.0,45.0,OK,2024-12-08,v2.2.0
2025-02-17 11:00:00,CRAC-NWK-2-SUP,CRAC Supply Temp,CRAC-N2 Supply,,Newark,13.8,°C,10.0,18.0,OK,2024-12-02,v2.1.6
2025-02-17 12:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,36.2,°C,25.0,45.0,OK,2024-06-19,v2.2.0
2025-02-17 12:00:00,CRAC-NWK-4-SUP,CRAC Supply Temp,CRAC-N4 Supply,,Newark,13.5,°C,10.0,18.0,OK,2024-06-26,v2.1.4
2025-02-17 12:00:00,TEMP-STM-C-HOT,Temperature,Row C Hot Aisle,STM-R25,Stamford,30.2,°C,25.0,45.0,OK,2024-07-17,v2.1.6
2025-02-17 13:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,35.1,°C,25.0,45.0,OK,2024-12-08,v2.1.6
2025-02-17 13:00:00,LEAK-NWK-07,Water Leak,Zone 7 Under-floor,,Newark,0,boolean,0,1,OK,2024-06-15,v2.2.1
2025-02-17 13:00:00,CRAC-NWK-3-SUP,CRAC Supply Temp,CRAC-N3 Supply,,Newark,14.0,°C,10.0,18.0,OK,2024-12-03,v2.2.1
2025-02-17 14:00:00,CRAC-STM-4-RET,CRAC Return Temp,CRAC-S4 Return,,Stamford,26.9,°C,20.0,35.0,OK,2024-12-28,v2.1.6
2025-02-17 17:00:00,TEMP-NWK-G-COLD,Temperature,Row G Cold Aisle,NWK-R61,Newark,19.1,°C,18.0,27.0,OK,2024-09-26,v2.2.1
2025-02-17 18:00:00,HUMID-NWK-G,Humidity,Row G,NWK-R63,Newark,48.4,%RH,30.0,60.0,OK,2024-09-10,v2.1.6
2025-02-17 18:00:00,TEMP-NWK-E-COLD,Temperature,Row E Cold Aisle,NWK-R41,Newark,19.7,°C,18.0,27.0,OK,2024-10-07,v2.2.1
2025-02-17 19:00:00,HUMID-NWK-A,Humidity,Row A,NWK-R03,Newark,46.1,%RH,30.0,60.0,OK,2024-10-18,v2.2.1
2025-02-17 19:00:00,HUMID-STM-C,Humidity,Row C,STM-R23,Stamford,40.8,%RH,30.0,60.0,OK,2024-06-02,v2.1.4
2025-02-17 19:00:00,HUMID-STM-D,Humidity,Row D,STM-R33,Stamford,45.5,%RH,30.0,60.0,OK,2024-07-07,v2.1.6
2025-02-17 19:00:00,AIRFLOW-NWK-G,Airflow,Row G Floor Tile,NWK-R62,Newark,789,CFM,200,2000,OK,2024-08-12,v2.1.6
2025-02-17 20:00:00,PWR-STM-UPS2,UPS Load,UPS-S2,,Stamford,73.9,kW,0,200,OK,2024-11-09,v2.1.4
2025-02-17 20:00:00,AIRFLOW-STM-B,Airflow,Row B Floor Tile,STM-R12,Stamford,722,CFM,200,2000,OK,2024-09-04,v2.1.6
2025-02-17 22:00:00,TEMP-NWK-D-COLD,Temperature,Row D Cold Aisle,NWK-R31,Newark,37.0,°C,18.0,27.0,OK,2024-08-10,v2.1.4
2025-02-17 22:00:00,TEMP-NWK-A-HOT,Temperature,Row A Hot Aisle,NWK-R05,Newark,28.0,°C,25.0,45.0,OK,2024-11-05,v2.1.6
2025-02-17 22:00:00,TEMP-NWK-A-COLD,Temperature,Row A Cold Aisle,NWK-R01,Newark,20.0,°C,18.0,27.0,OK,2024-12-13,v2.1.4
2025-02-17 23:00:00,TEMP-STM-A-COLD,Temperature,Row A Cold Aisle,STM-R01,Stamford,19.7,°C,18.0,27.0,OK,2024-12-08,v2.2.1
2025-02-17 23:00:00,TEMP-STM-C-COLD,Temperature,Row C Cold Aisle,STM-R21,Stamford,21.3,°C,18.0,27.0,OK,2024-06-11,v2.1.4
2025-02-17 23:00:00,AIRFLOW-NWK-G,Airflow,Row G Floor Tile,NWK-R62,Newark,889,CFM,200,2000,OK,2024-07-11,v2.2.1
2025-02-17 23:00:00,CRAC-NWK-4-RET,CRAC Return Temp,CRAC-N4 Return,,Newark,29.8,°C,20.0,35.0,OK,2024-08-19,v2.2.1
2025-02-18 00:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,36.3,°C,25.0,45.0,OK,2024-08-06,v2.2.0
2025-02-18 00:00:00,TEMP-NWK-G-HOT,Temperature,Row G Hot Aisle,NWK-R65,Newark,30.2,°C,25.0,45.0,OK,2024-09-20,v2.2.1
2025-02-18 00:00:00,TEMP-STM-C-HOT,Temperature,Row C Hot Aisle,STM-R25,Stamford,31.1,°C,25.0,45.0,OK,2024-12-23,v2.1.6
2025-02-18 01:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,35.5,°C,25.0,45.0,OK,2024-10-05,v2.1.6
2025-02-18 01:00:00,TEMP-STM-D-HOT,Temperature,Row D Hot Aisle,STM-R35,Stamford,29.4,°C,25.0,45.0,OK,2024-10-14,v2.2.0
2025-02-18 01:00:00,AIRFLOW-STM-E,Airflow,Row E Floor Tile,STM-R42,Stamford,822,CFM,200,2000,OK,2024-09-02,v2.1.4
2025-02-18 01:00:00,PWR-STM-UPS2,UPS Load,UPS-S2,,Stamford,81.8,kW,0,200,OK,2024-09-12,v2.2.1
2025-02-18 01:00:00,LEAK-STM-03,Water Leak,Zone 3 Under-floor,,Stamford,0,boolean,0,1,OK,2024-10-14,v2.1.4
2025-02-18 01:00:00,CRAC-NWK-2-RET,CRAC Return Temp,CRAC-N2 Return,,Newark,30.3,°C,20.0,35.0,OK,2024-09-25,v2.2.0
2025-02-18 01:00:00,TEMP-NWK-E-HOT,Temperature,Row E Hot Aisle,NWK-R45,Newark,27.9,°C,25.0,45.0,OK,2024-10-06,v2.2.1
2025-02-18 01:00:00,TEMP-NWK-D-COLD,Temperature,Row D Cold Aisle,NWK-R31,Newark,22.0,°C,18.0,27.0,OK,2024-11-24,v2.1.6
2025-02-18 02:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,35.7,°C,25.0,45.0,OK,2024-09-26,v2.2.0
2025-02-18 02:00:00,LEAK-STM-05,Water Leak,Zone 5 Under-floor,,Stamford,0,boolean,0,1,OK,2024-11-25,v2.2.0
2025-02-18 02:00:00,AIRFLOW-NWK-F,Airflow,Row F Floor Tile,NWK-R52,Newark,870,CFM,200,2000,OK,2024-11-04,v2.2.0
2025-02-18 02:00:00,TEMP-NWK-B-COLD,Temperature,Row B Cold Aisle,NWK-R11,Newark,20.9,°C,18.0,27.0,OK,2024-10-28,v2.1.6
2025-02-18 02:00:00,LEAK-NWK-07,Water Leak,Zone 7 Under-floor,,Newark,0,boolean,0,1,OK,2024-07-16,v2.1.6
2025-02-18 03:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,37.1,°C,25.0,45.0,OK,2024-12-17,v2.2.1
2025-02-18 04:00:00,TEMP-NWK-C-HOT,Temperature,Row C Hot Aisle,NWK-R25,Newark,35.4,°C,25.0,45.0,OK,2024-07-19,v2.1.4
2025-02-18 04:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,36.2,°C,25.0,45.0,OK,2024-11-18,v2.1.6
2025-02-18 04:00:00,TEMP-NWK-G-HOT,Temperature,Row G Hot Aisle,NWK-R65,Newark,31.2,°C,25.0,45.0,OK,2024-12-17,v2.1.6
2025-02-18 04:00:00,PWR-STM-UPS2,UPS Load,UPS-S2,,Stamford,85.2,kW,0,200,OK,2024-09-03,v2.1.4
2025-02-18 04:00:00,LEAK-NWK-08,Water Leak,Zone 8 Under-floor,,Newark,0,boolean,0,1,OK,2024-10-14,v2.2.0
2025-02-18 04:00:00,LEAK-NWK-07,Water Leak,Zone 7 Under-floor,,Newark,0,boolean,0,1,OK,2024-06-04,v2.2.0
2025-02-18 05:00:00,TEMP-NWK-C-HOT,Temperature,Row C Hot Aisle,NWK-R25,Newark,35.7,°C,25.0,45.0,OK,2024-10-16,v2.1.4
2025-02-18 05:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,37.1,°C,25.0,45.0,OK,2024-08-04,v2.2.0
2025-02-18 05:00:00,AIRFLOW-STM-C,Airflow,Row C Floor Tile,STM-R22,Stamford,1400,CFM,200,2000,OK,2024-12-20,v2.1.4
2025-02-18 06:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,37.6,°C,25.0,45.0,OK,2024-06-28,v2.2.1
2025-02-18 06:00:00,AIRFLOW-NWK-F,Airflow,Row F Floor Tile,NWK-R52,Newark,756,CFM,200,2000,OK,2024-11-18,v2.1.6
2025-02-18 06:00:00,CRAC-NWK-1-RET,CRAC Return Temp,CRAC-N1 Return,,Newark,29.3,°C,20.0,35.0,OK,2024-11-08,v2.1.6
2025-02-18 06:00:00,HUMID-STM-D,Humidity,Row D,STM-R33,Stamford,53.3,%RH,30.0,60.0,OK,2024-12-03,v2.2.1
2025-02-18 07:00:00,TEMP-NWK-C-HOT,Temperature,Row C Hot Aisle,NWK-R25,Newark,35.2,°C,25.0,45.0,OK,2024-09-02,v2.2.0
2025-02-18 07:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,37.3,°C,25.0,45.0,OK,2024-07-17,v2.1.4
2025-02-18 07:00:00,HUMID-NWK-B,Humidity,Row B,NWK-R13,Newark,50.0,%RH,30.0,60.0,OK,2024-09-02,v2.1.6
2025-02-18 08:00:00,TEMP-NWK-C-HOT,Temperature,Row C Hot Aisle,NWK-R25,Newark,35.3,°C,25.0,45.0,OK,2024-12-16,v2.2.0
2025-02-18 08:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,37.5,°C,25.0,45.0,OK,2024-08-19,v2.2.1
2025-02-18 08:00:00,AIRFLOW-NWK-D,Airflow,Row D Floor Tile,NWK-R32,Newark,1287,CFM,200,2000,OK,2024-10-10,v2.2.0
2025-02-18 08:00:00,PWR-NWK-UPS4,UPS Load,UPS-N4,,Newark,96.5,kW,0,200,OK,2024-11-27,v2.2.1
2025-02-18 09:00:00,TEMP-NWK-C-HOT,Temperature,Row C Hot Aisle,NWK-R25,Newark,35.1,°C,25.0,45.0,OK,2024-06-23,v2.1.6
2025-02-18 09:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,35.8,°C,25.0,45.0,OK,2024-10-17,v2.1.4
2025-02-18 09:00:00,CRAC-STM-4-SUP,CRAC Supply Temp,CRAC-S4 Supply,,Stamford,36.0,°C,10.0,18.0,OK,2024-12-07,v2.1.4
2025-02-18 10:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,37.5,°C,25.0,45.0,OK,2024-06-26,v2.1.6
2025-02-18 10:00:00,TEMP-NWK-A-COLD,Temperature,Row A Cold Aisle,NWK-R01,Newark,21.5,°C,18.0,27.0,OK,2024-09-09,v2.2.0
2025-02-18 10:00:00,LEAK-NWK-03,Water Leak,Zone 3 Under-floor,,Newark,0,boolean,0,1,OK,2024-07-19,v2.2.1
2025-02-18 10:00:00,LEAK-NWK-07,Water Leak,Zone 7 Under-floor,,Newark,0,boolean,0,1,OK,2024-10-03,v2.1.6
2025-02-18 10:00:00,HUMID-NWK-G,Humidity,Row G,NWK-R63,Newark,50.6,%RH,30.0,60.0,OK,2024-11-12,v2.1.4
2025-02-18 11:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,35.2,°C,25.0,45.0,OK,2024-09-13,v2.2.1
2025-02-18 11:00:00,HUMID-STM-A,Humidity,Row A,STM-R03,Stamford,48.1,%RH,30.0,60.0,OK,2024-06-26,v2.1.4
2025-02-18 11:00:00,LEAK-NWK-05,Water Leak,Zone 5 Under-floor,,Newark,0,boolean,0,1,OK,2024-07-22,v2.2.1
2025-02-18 11:00:00,TEMP-STM-D-COLD,Temperature,Row D Cold Aisle,STM-R31,Stamford,21.1,°C,18.0,27.0,OK,2024-06-14,v2.2.0
2025-02-18 12:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,35.1,°C,25.0,45.0,OK,2024-08-21,v2.1.6
2025-02-18 12:00:00,TEMP-STM-A-HOT,Temperature,Row A Hot Aisle,STM-R05,Stamford,30.3,°C,25.0,45.0,OK,2024-08-24,v2.2.1
2025-02-18 12:00:00,TEMP-NWK-D-HOT,Temperature,Row D Hot Aisle,NWK-R35,Newark,28.4,°C,25.0,45.0,OK,2024-06-06,v2.2.0
2025-02-18 12:00:00,CRAC-STM-2-RET,CRAC Return Temp,CRAC-S2 Return,,Stamford,29.3,°C,20.0,35.0,OK,2024-06-14,v2.2.1
2025-02-18 12:00:00,HUMID-STM-A,Humidity,Row A,STM-R03,Stamford,48.0,%RH,30.0,60.0,OK,2024-12-21,v2.2.0
2025-02-18 13:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,35.4,°C,25.0,45.0,OK,2024-06-08,v2.1.6
2025-02-18 13:00:00,TEMP-NWK-G-COLD,Temperature,Row G Cold Aisle,NWK-R61,Newark,19.6,°C,18.0,27.0,OK,2024-11-23,v2.2.0
2025-02-18 13:00:00,TEMP-STM-C-HOT,Temperature,Row C Hot Aisle,STM-R25,Stamford,31.2,°C,25.0,45.0,OK,2024-07-21,v2.1.4
2025-02-18 13:00:00,PWR-NWK-UPS4,UPS Load,UPS-N4,,Newark,92.0,kW,0,200,OK,2024-08-19,v2.2.1
2025-02-18 14:00:00,AIRFLOW-NWK-C,Airflow,Row C Floor Tile,NWK-R22,Newark,1077,CFM,200,2000,OK,2024-12-24,v2.2.1
2025-02-18 14:00:00,AIRFLOW-NWK-E,Airflow,Row E Floor Tile,NWK-R42,Newark,661,CFM,200,2000,OK,2024-10-12,v2.2.1
2025-02-18 14:00:00,TEMP-NWK-E-HOT,Temperature,Row E Hot Aisle,NWK-R45,Newark,27.0,°C,25.0,45.0,OK,2024-09-01,v2.2.0
2025-02-18 15:00:00,LEAK-NWK-06,Water Leak,Zone 6 Under-floor,,Newark,0,boolean,0,1,OK,2024-08-07,v2.2.0
2025-02-18 15:00:00,CRAC-STM-1-RET,CRAC Return Temp,CRAC-S1 Return,,Stamford,30.2,°C,20.0,35.0,OK,2024-06-24,v2.1.6
2025-02-18 16:00:00,PWR-STM-UPS1,UPS Load,UPS-S1,,Stamford,68.9,kW,0,200,OK,2024-10-23,v2.2.1
2025-02-18 16:00:00,CRAC-NWK-2-RET,CRAC Return Temp,CRAC-N2 Return,,Newark,28.7,°C,20.0,35.0,OK,2024-09-03,v2.1.6
2025-02-18 17:00:00,TEMP-STM-C-COLD,Temperature,Row C Cold Aisle,STM-R21,Stamford,20.0,°C,18.0,27.0,OK,2024-12-22,v2.1.4
2025-02-18 18:00:00,TEMP-STM-D-COLD,Temperature,Row D Cold Aisle,STM-R31,Stamford,19.3,°C,18.0,27.0,OK,2024-12-12,v2.1.6
2025-02-18 18:00:00,HUMID-STM-E,Humidity,Row E,STM-R43,Stamford,41.3,%RH,30.0,60.0,OK,2024-06-13,v2.2.1
2025-02-18 18:00:00,LEAK-NWK-04,Water Leak,Zone 4 Under-floor,,Newark,0,boolean,0,1,OK,2024-09-25,v2.1.6
2025-02-18 19:00:00,AIRFLOW-STM-E,Airflow,Row E Floor Tile,STM-R42,Stamford,822,CFM,200,2000,OK,2024-12-01,v2.1.4
2025-02-18 19:00:00,LEAK-STM-02,Water Leak,Zone 2 Under-floor,,Stamford,0,boolean,0,1,OK,2024-09-22,v2.2.0
2025-02-18 20:00:00,HUMID-STM-B,Humidity,Row B,STM-R13,Stamford,46.8,%RH,30.0,60.0,OK,2024-11-24,v2.1.6
2025-02-18 21:00:00,TEMP-STM-D-COLD,Temperature,Row D Cold Aisle,STM-R31,Stamford,19.9,°C,18.0,27.0,OK,2024-11-17,v2.1.6
2025-02-18 21:00:00,TEMP-NWK-B-HOT,Temperature,Row B Hot Aisle,NWK-R15,Newark,28.7,°C,25.0,45.0,OK,2024-09-07,v2.2.0
2025-02-18 22:00:00,HUMID-NWK-D,Humidity,Row D,NWK-R33,Newark,47.6,%RH,30.0,60.0,OK,2024-09-28,v2.1.6
2025-02-18 23:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,36.0,°C,25.0,45.0,OK,2024-09-08,v2.1.4
2025-02-18 23:00:00,TEMP-NWK-G-COLD,Temperature,Row G Cold Aisle,NWK-R61,Newark,19.2,°C,18.0,27.0,OK,2024-10-12,v2.1.4
2025-02-18 23:00:00,CRAC-NWK-2-RET,CRAC Return Temp,CRAC-N2 Return,,Newark,31.3,°C,20.0,35.0,OK,2024-07-01,v2.2.0
2025-02-19 00:00:00,TEMP-STM-A-COLD,Temperature,Row A Cold Aisle,STM-R01,Stamford,19.2,°C,18.0,27.0,OK,2024-07-22,v2.1.4
2025-02-19 00:00:00,CRAC-NWK-1-SUP,CRAC Supply Temp,CRAC-N1 Supply,,Newark,15.2,°C,10.0,18.0,OK,2024-07-12,v2.2.0
2025-02-19 00:00:00,TEMP-STM-D-HOT,Temperature,Row D Hot Aisle,STM-R35,Stamford,30.6,°C,25.0,45.0,OK,2024-06-26,v2.2.0
2025-02-19 01:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,35.2,°C,25.0,45.0,OK,2024-12-22,v2.2.1
2025-02-19 01:00:00,TEMP-NWK-B-HOT,Temperature,Row B Hot Aisle,NWK-R15,Newark,31.0,°C,25.0,45.0,OK,2024-12-24,v2.1.6
2025-02-19 01:00:00,HUMID-NWK-A,Humidity,Row A,NWK-R03,Newark,49.9,%RH,30.0,60.0,OK,2024-12-09,v2.1.4
2025-02-19 02:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,35.4,°C,25.0,45.0,OK,2024-12-27,v2.1.6
2025-02-19 02:00:00,TEMP-NWK-D-COLD,Temperature,Row D Cold Aisle,NWK-R31,Newark,22.1,°C,18.0,27.0,OK,2024-06-25,v2.1.6
2025-02-19 03:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,36.1,°C,25.0,45.0,OK,2024-12-07,v2.1.6
2025-02-19 04:00:00,TEMP-NWK-C-HOT,Temperature,Row C Hot Aisle,NWK-R25,Newark,35.5,°C,25.0,45.0,OK,2024-10-22,v2.2.1
2025-02-19 04:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,36.5,°C,25.0,45.0,OK,2024-07-18,v2.1.4
2025-02-19 04:00:00,LEAK-NWK-01,Water Leak,Zone 1 Under-floor,,Newark,0,boolean,0,1,OK,2024-11-25,v2.2.0
2025-02-19 05:00:00,TEMP-NWK-C-HOT,Temperature,Row C Hot Aisle,NWK-R25,Newark,35.2,°C,25.0,45.0,OK,2024-07-12,v2.1.6
2025-02-19 05:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,37.8,°C,25.0,45.0,OK,2024-08-27,v2.1.6
2025-02-19 05:00:00,TEMP-STM-B-COLD,Temperature,Row B Cold Aisle,STM-R11,Stamford,20.4,°C,18.0,27.0,OK,2024-11-05,v2.1.4
2025-02-19 05:00:00,TEMP-STM-B-HOT,Temperature,Row B Hot Aisle,STM-R15,Stamford,31.2,°C,25.0,45.0,OK,2024-07-23,v2.2.0
2025-02-19 05:00:00,HUMID-STM-B,Humidity,Row B,STM-R13,Stamford,49.0,%RH,30.0,60.0,OK,2024-08-17,v2.2.1
2025-02-19 05:00:00,CRAC-NWK-2-SUP,CRAC Supply Temp,CRAC-N2 Supply,,Newark,14.4,°C,10.0,18.0,OK,2024-06-24,v2.2.0
2025-02-19 06:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,37.3,°C,25.0,45.0,OK,2024-10-25,v2.1.4
2025-02-19 06:00:00,CRAC-STM-1-RET,CRAC Return Temp,CRAC-S1 Return,,Stamford,36.4,°C,20.0,35.0,OK,2024-09-10,v2.2.1
2025-02-19 06:00:00,PWR-STM-UPS1,UPS Load,UPS-S1,,Stamford,75.8,kW,0,200,OK,2024-12-06,v2.2.0
2025-02-19 06:00:00,TEMP-NWK-B-HOT,Temperature,Row B Hot Aisle,NWK-R15,Newark,31.5,°C,25.0,45.0,OK,2024-09-07,v2.1.4
2025-02-19 06:00:00,CRAC-NWK-4-RET,CRAC Return Temp,CRAC-N4 Return,,Newark,31.2,°C,20.0,35.0,OK,2024-12-09,v2.2.1
2025-02-19 06:00:00,TEMP-STM-C-COLD,Temperature,Row C Cold Aisle,STM-R21,Stamford,22.0,°C,18.0,27.0,OK,2024-07-16,v2.1.4
2025-02-19 06:00:00,TEMP-NWK-C-HOT,Temperature,Row C Hot Aisle,NWK-R25,Newark,34.8,°C,25.0,45.0,OK,2024-06-22,v2.2.0
2025-02-19 07:00:00,TEMP-NWK-C-HOT,Temperature,Row C Hot Aisle,NWK-R25,Newark,35.3,°C,25.0,45.0,OK,2024-12-26,v2.2.0
2025-02-19 07:00:00,TEMP-STM-D-HOT,Temperature,Row D Hot Aisle,STM-R35,Stamford,36.4,°C,25.0,45.0,OK,2024-10-23,v2.2.1
