Timestamp,Array_ID,Array_Type,LUN_ID,Workload_ID,IOPS_Read,IOPS_Write,IOPS_Total,Throughput_Read_MBs,Throughput_Write_MBs,Throughput_Total_MBs,Latency,Queue_Depth,Cache_Hit_Pct,Utilization_Pct
2026-07-10 08:00:00,NAS-STM-01,NAS,LUN-NAS-STM-012,WKL-OPS-013,117384,56679,174063,4375.71,1104.36,5480.07,11.59,198,16.85,97.91
2026-07-10 12:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-003,WKL-FIN-018,15516,9504,25020,317.63,116.56,434.19,217,12,64.16,41.17
2026-07-10 12:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-007,WKL-FIN-007,11286,702,11988,306.8,20.72,327.52,298,53,61.19,8.25
2026-07-10 12:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-003,WKL-OPS-013,55863,8068,63931,1995.57,200.35,2195.92,141,36,65.15,29.01
2026-07-10 12:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-004,WKL-OPS-003,60771,15055,75826,1898.56,387.45,2286.01,165,35,40.91,10.36
2026-07-10 12:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-006,WKL-FIN-002,32107,9996,42103,426.11,285.69,711.8,201,57,94.37,31.58
2026-07-10 12:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-005,WKL-FIN-002,55326,2239,57565,835.67,42.58,878.25,283,29,36.44,20.97
2026-07-10 12:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-002,WKL-FIN-013,23014,22303,45317,480.53,589.31,1069.84,5.81,31,87.61,26.54
2026-07-10 12:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-004,WKL-OPS-002,54748,14125,68873,1493.95,307.33,1801.28,10.11,1,88.38,21.81
2026-07-10 12:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-004,WKL-OPS-003,51559,684,52243,1582.97,12.21,1595.18,11.22,36,40.12,64.74
2026-07-10 12:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-001,WKL-FIN-014,29817,18087,47904,545.92,455.98,1001.9,12.44,29,89.29,21.41
2026-07-10 12:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-001,WKL-FIN-007,22953,6652,29605,272.58,102.31,374.89,6.45,5,97.16,68.64
2026-07-10 12:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-005,WKL-FIN-017,15573,9504,25077,461.97,288.93,750.9,4.41,49,80.79,70.28
2026-07-10 12:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-003,WKL-FIN-025,11463,4395,15858,246.03,95.36,341.39,4.29,64,62.39,57.59
2026-07-10 12:00:00,NAS-STM-01,NAS,LUN-NAS-STM-012,WKL-OPS-013,112999,47484,160483,2272.82,1345.9,3618.72,18.85,146,22.77,97.85
2026-07-10 16:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-048,WKL-OPS-011,107521,51972,159493,3730.44,1719.16,5449.6,13.69,152,20.88,99.73
2026-07-10 20:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-006,WKL-FIN-009,15908,11514,27422,608.16,105.8,713.96,229,15,40.29,66.36
2026-07-11 00:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-004,WKL-OPS-003,21845,6283,28128,699.46,175.01,874.47,263,30,87.76,65.11
2026-07-11 00:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-006,WKL-FIN-002,13164,4036,17200,449.52,51.53,501.05,161,24,91.63,37.68
2026-07-11 00:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-004,WKL-FIN-006,17678,4716,22394,147.28,186.86,334.14,1.58,36,55.34,12.18
2026-07-11 00:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-004,WKL-FIN-006,17312,842,18154,258.54,6.91,265.45,11.17,42,41.67,66.79
2026-07-11 00:00:00,NAS-STM-01,NAS,LUN-NAS-STM-012,WKL-OPS-013,44256,23193,67449,894.58,761.74,1656.32,14.97,230,21.0,95.6
2026-07-11 04:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-002,WKL-FIN-002,22479,6780,29259,280.39,203.38,483.77,287,6,45.62,68.91
2026-07-11 08:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-002,WKL-FIN-002,61390,12954,74344,1202.21,223.0,1425.21,122,56,84.67,62.14
2026-07-11 08:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-007,WKL-FIN-007,33456,2652,36108,827.6,21.6,849.2,245,16,86.36,27.14
2026-07-11 08:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-004,WKL-OPS-003,43788,2980,46768,1622.87,31.54,1654.41,296,34,74.76,14.29
2026-07-11 08:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-004,WKL-OPS-014,27180,9195,36375,940.59,231.58,1172.17,92,56,39.61,66.86
2026-07-11 08:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-003,WKL-FIN-023,25335,15571,40906,265.75,423.53,689.28,19.84,47,87.77,51.28
2026-07-11 08:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-002,WKL-FIN-008,24072,11830,35902,335.8,254.7,590.5,9.29,24,71.75,8.27
2026-07-11 08:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-047,WKL-OPS-009,109185,46690,155875,1930.2,565.06,2495.26,4.04,244,13.09,95.89
2026-07-11 08:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-048,WKL-OPS-011,119542,42900,162442,3811.21,1265.99,5077.2,13.87,132,23.81,96.43
2026-07-11 12:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-007,WKL-FIN-006,44547,26638,71185,1235.4,970.05,2205.45,154,13,92.2,14.51
2026-07-11 12:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-001,WKL-FIN-014,36643,15346,51989,770.12,534.98,1305.1,160,41,55.47,57.11
2026-07-11 12:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-004,WKL-OPS-014,61963,5511,67474,1979.27,217.3,2196.57,147,14,93.73,9.7
2026-07-11 12:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-002,WKL-FIN-023,22930,6646,29576,776.19,107.58,883.77,14.23,51,66.58,56.66
2026-07-11 12:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-003,WKL-FIN-023,52029,20307,72336,968.54,610.03,1578.57,6.28,53,88.42,68.29
2026-07-11 12:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-005,WKL-OPS-011,12781,24682,37463,353.01,478.31,831.32,10.0,43,49.34,39.41
2026-07-11 12:00:00,NAS-STM-01,NAS,LUN-NAS-STM-012,WKL-OPS-013,98928,39420,138348,1827.5,915.05,2742.55,17.06,149,20.9,99.03
2026-07-11 16:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-001,WKL-FIN-008,18162,14250,32412,605.52,212.02,817.54,247,36,83.6,18.7
2026-07-11 16:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-005,WKL-FIN-002,21867,15486,37353,634.84,174.36,809.2,270,56,69.37,24.48
2026-07-11 16:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-001,WKL-FIN-018,35559,1317,36876,964.71,45.64,1010.35,6.39,45,66.1,69.72
2026-07-11 16:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-001,WKL-FIN-007,37377,17949,55326,368.14,217.16,585.3,14.75,53,37.91,60.04
2026-07-11 16:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-006,WKL-FIN-003,66492,2983,69475,2179.19,65.57,2244.76,11.02,30,86.49,75.65
2026-07-11 16:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-002,WKL-FIN-008,52621,19635,72256,633.57,237.77,871.34,7.31,14,40.66,39.76
2026-07-11 20:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-003,WKL-OPS-013,12336,10059,22395,131.58,92.38,223.96,233,14,72.68,42.58
2026-07-11 20:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-006,WKL-OPS-004,26852,7170,34022,815.14,58.46,873.6,2.76,33,93.24,13.45
2026-07-11 20:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-002,WKL-FIN-001,31168,10201,41369,473.2,187.57,660.77,14.38,2,59.82,71.47
2026-07-11 20:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-001,WKL-FIN-014,27335,8464,35799,580.43,99.5,679.93,2.95,39,86.38,68.5
2026-07-12 00:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-006,WKL-FIN-009,22931,7370,30301,199.01,219.59,418.6,237,11,44.6,33.05
2026-07-12 00:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-006,WKL-FIN-002,26038,5168,31206,871.23,184.3,1055.53,135,2,62.28,37.44
2026-07-12 00:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-001,WKL-FIN-018,14660,5320,19980,405.03,139.83,544.86,11.8,6,88.43,74.18
2026-07-12 00:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-004,WKL-FIN-006,11678,7619,19297,273.28,177.17,450.45,14.11,54,93.34,53.62
2026-07-12 00:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-001,WKL-FIN-007,14377,10875,25252,119.89,337.46,457.35,6.15,31,60.77,61.92
2026-07-12 04:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-007,WKL-FIN-007,14902,1162,16064,387.39,23.63,411.02,257,8,55.12,29.4
2026-07-12 04:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-003,WKL-OPS-008,19826,6694,26520,610.27,59.72,669.99,186,29,81.54,9.31
2026-07-12 04:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-005,WKL-FIN-002,26694,8724,35418,456.19,222.95,679.14,155,33,57.19,15.64
2026-07-12 04:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-003,WKL-FIN-011,31103,4998,36101,704.92,123.22,828.14,7.96,64,60.69,50.03
2026-07-12 04:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-005,WKL-FIN-022,10641,1572,12213,191.66,43.52,235.18,9.85,11,53.63,10.03
2026-07-12 04:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-005,WKL-FIN-025,19497,9443,28940,291.68,113.95,405.63,8.62,15,89.39,39.92
2026-07-12 04:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-001,WKL-FIN-007,14042,6526,20568,283.81,92.66,376.47,4.82,5,72.36,43.96
2026-07-12 04:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-047,WKL-OPS-009,54264,20304,74568,947.95,693.6,1641.55,7.69,226,15.71,98.82
2026-07-12 08:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-001,WKL-FIN-014,24042,11916,35958,754.27,470.89,1225.16,286,39,77.47,57.25
2026-07-12 08:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-002,WKL-FIN-015,34863,18834,53697,400.39,618.45,1018.84,56,30,71.32,77.57
2026-07-12 08:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-005,WKL-FIN-015,37108,18333,55441,568.79,334.06,902.85,9.7,13,65.57,49.38
2026-07-12 08:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-004,WKL-OPS-003,18268,19590,37858,193.03,757.53,950.56,12.56,1,38.07,80.88
2026-07-12 08:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-006,WKL-FIN-018,56431,13126,69557,609.85,202.03,811.88,2.13,11,43.92,66.3
2026-07-12 08:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-007,WKL-FIN-010,55860,25615,81475,988.42,1001.25,1989.67,12.73,25,68.97,18.35
2026-07-12 08:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-001,WKL-FIN-014,62589,2967,65556,894.56,112.24,1006.8,2.49,52,65.6,64.55
2026-07-12 08:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-003,WKL-FIN-023,15684,11524,27208,493.94,335.06,829.0,24.51,9,80.63,65.83
2026-07-12 08:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-004,WKL-OPS-014,14953,26679,41632,555.78,362.67,918.45,22.54,52,86.52,19.04
2026-07-12 08:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-048,WKL-OPS-011,108139,53022,161161,3621.9,755.99,4377.89,12.71,244,24.49,98.72
2026-07-12 08:00:00,NAS-STM-01,NAS,LUN-NAS-STM-012,WKL-OPS-013,108057,58452,166509,4189.74,1994.15,6183.89,8.61,216,9.15,96.58
2026-07-12 12:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-001,WKL-OPS-010,29767,17599,47366,244.41,488.37,732.78,266,1,65.2,19.05
2026-07-12 12:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-004,WKL-OPS-003,16633,16533,33166,143.43,638.57,782.0,276,12,78.8,34.16
2026-07-12 12:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-002,WKL-FIN-001,54607,26908,81515,2154.88,453.23,2608.11,9.43,6,49.15,21.11
2026-07-12 12:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-001,WKL-FIN-014,55095,11434,66529,1265.4,446.96,1712.36,7.47,40,83.55,9.36
2026-07-12 12:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-004,WKL-FIN-006,17703,9372,27075,543.45,253.45,796.9,6.58,27,47.89,16.61
2026-07-12 12:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-004,WKL-OPS-014,48951,25962,74913,1541.18,1007.94,2549.12,15.34,19,67.86,58.07
2026-07-12 12:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-003,WKL-FIN-025,57040,5812,62852,1795.39,92.9,1888.29,15.75,4,94.95,59.01
2026-07-12 12:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-047,WKL-OPS-009,100956,57139,158095,4025.31,855.86,4881.17,5.64,250,16.95,95.44
2026-07-12 12:00:00,NAS-STM-01,NAS,LUN-NAS-STM-012,WKL-OPS-013,105805,52888,158693,3169.35,1878.38,5047.73,9.96,152,22.96,99.6
2026-07-12 16:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-004,WKL-FIN-016,14788,19746,34534,266.69,581.94,848.63,134,21,64.35,31.31
2026-07-12 16:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-002,WKL-FIN-013,61321,2079,63400,2280.88,42.07,2322.95,11.33,61,92.22,41.83
2026-07-12 16:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-001,WKL-FIN-018,20223,7857,28080,796.53,104.95,901.48,14.68,4,96.44,19.75
2026-07-12 16:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-006,WKL-FIN-018,60771,13848,74619,1994.14,134.21,2128.35,7.36,62,64.96,38.83
2026-07-12 16:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-003,WKL-FIN-007,42904,2085,44989,357.75,30.11,387.86,10.81,51,69.74,32.77
2026-07-12 16:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-004,WKL-FIN-006,64237,20179,84416,1700.44,398.85,2099.29,2.37,61,97.04,35.97
2026-07-12 16:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-005,WKL-FIN-025,47029,26190,73219,1521.44,1044.84,2566.28,3.3,16,91.33,22.13
2026-07-12 16:00:00,NAS-STM-01,NAS,LUN-NAS-STM-012,WKL-OPS-013,112452,35662,148114,916.88,890.35,1807.23,10.56,224,21.04,98.59
2026-07-12 20:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-003,WKL-FIN-018,16038,11754,27792,474.13,261.11,735.24,117,37,82.01,37.66
2026-07-12 20:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-006,WKL-FIN-009,24326,8740,33066,389.44,259.38,648.82,279,10,96.58,67.25
2026-07-12 20:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-007,WKL-FIN-007,24033,7584,31617,466.79,200.67,667.46,80,22,39.89,52.14
2026-07-12 20:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-001,WKL-FIN-014,12590,10068,22658,316.4,341.08,657.48,138,24,66.94,13.81
2026-07-12 20:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-003,WKL-OPS-010,11680,9887,21567,437.72,101.21,538.93,6.36,45,61.06,61.19
2026-07-12 20:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-005,WKL-FIN-022,24518,4246,28764,913.93,105.07,1019.0,8.79,10,95.04,33.06
2026-07-12 20:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-003,WKL-FIN-023,21337,11671,33008,396.42,220.22,616.64,10.84,5,38.58,55.68
2026-07-12 20:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-004,WKL-OPS-014,27351,10985,38336,411.91,311.46,723.37,21.15,17,84.66,24.16
2026-07-13 00:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-006,WKL-FIN-009,26710,8716,35426,490.79,250.61,741.4,226,4,92.03,80.24
2026-07-13 00:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-007,WKL-FIN-006,11659,4162,15821,368.55,71.19,439.74,123,12,85.29,61.54
2026-07-13 00:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-002,WKL-FIN-015,26978,5955,32933,993.81,116.57,1110.38,262,12,87.66,14.68
2026-07-13 00:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-003,WKL-OPS-008,30839,3989,34828,307.04,35.35,342.39,286,41,72.31,34.17
2026-07-13 00:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-001,WKL-FIN-018,10051,2368,12419,219.04,84.31,303.35,6.88,20,49.94,40.73
2026-07-13 00:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-002,WKL-FIN-022,26861,8905,35766,557.8,202.79,760.59,1.68,27,38.87,71.62
2026-07-13 04:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-004,WKL-FIN-016,22193,6335,28528,693.68,205.95,899.63,240,13,76.7,58.84
2026-07-13 04:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-005,WKL-FIN-015,10086,9168,19254,293.1,329.98,623.08,291,30,69.25,67.04
2026-07-13 04:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-007,WKL-FIN-006,27165,6736,33901,420.94,199.2,620.14,258,41,72.44,59.59
2026-07-13 04:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-003,WKL-OPS-008,29138,6720,35858,1120.8,212.39,1333.19,111,44,63.7,55.08
2026-07-13 04:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-002,WKL-FIN-013,19156,11493,30649,182.84,142.89,325.73,13.45,16,77.21,50.46
2026-07-13 04:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-007,WKL-FIN-010,24855,3273,28128,349.09,130.19,479.28,7.88,1,88.06,80.16
2026-07-13 04:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-004,WKL-OPS-014,18402,6074,24476,278.34,50.56,328.9,23.03,48,95.96,33.55
2026-07-13 04:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-007,WKL-OPS-005,16276,4799,21075,546.12,167.48,713.6,22.35,4,38.96,43.68
2026-07-13 04:00:00,NAS-STM-01,NAS,LUN-NAS-STM-012,WKL-OPS-013,50334,26556,76890,755.61,298.3,1053.91,14.52,131,12.58,98.04
2026-07-13 08:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-001,WKL-FIN-008,64282,18718,83000,1380.19,544.3,1924.49,188,15,65.56,63.7
2026-07-13 08:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-003,WKL-FIN-018,37341,24507,61848,1097.79,537.25,1635.04,57,29,64.67,57.26
2026-07-13 08:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-007,WKL-FIN-006,41959,11649,53608,1566.85,200.93,1767.78,101,33,74.37,52.15
2026-07-13 08:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-001,WKL-FIN-014,55888,17547,73435,1225.92,512.39,1738.31,144,37,61.54,31.71
2026-07-13 08:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-005,WKL-OPS-011,36904,26113,63017,825.43,660.89,1486.32,11.55,50,44.89,49.12
2026-07-13 12:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-004,WKL-FIN-006,37131,11773,48904,857.55,96.86,954.41,5.04,24,67.69,49.0
2026-07-13 12:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-005,WKL-FIN-025,40197,23689,63886,1006.25,599.11,1605.36,14.59,49,80.35,40.2
2026-07-13 12:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-002,WKL-FIN-023,21607,4000,25607,442.53,78.07,520.6,7.17,28,80.87,58.62
2026-07-13 12:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-048,WKL-OPS-011,104281,40161,144442,3765.39,1449.51,5214.9,8.59,207,20.44,98.32
2026-07-13 12:00:00,NAS-STM-01,NAS,LUN-NAS-STM-012,WKL-OPS-013,98961,57307,156268,3510.35,927.62,4437.97,13.1,245,16.02,97.28
2026-07-13 16:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-006,WKL-FIN-009,43557,8613,52170,907.22,335.32,1242.54,58,5,92.61,57.01
2026-07-13 16:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-004,WKL-OPS-014,49369,20407,69776,513.43,309.5,822.93,77,4,37.12,16.51
2026-07-13 16:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-007,WKL-OPS-013,36891,23500,60391,1100.27,652.78,1753.05,3.62,47,58.16,15.66
2026-07-13 16:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-005,WKL-FIN-025,35547,14194,49741,832.7,116.86,949.56,4.6,5,84.46,48.99
2026-07-13 16:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-003,WKL-FIN-025,12030,16566,28596,197.24,599.64,796.88,13.47,39,97.51,16.51
2026-07-13 16:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-004,WKL-FIN-006,63508,23518,87026,2261.99,204.5,2466.49,4.92,26,98.73,22.96
2026-07-13 16:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-047,WKL-OPS-009,118002,40339,158341,4385.09,1185.88,5570.97,11.88,133,24.08,99.12
2026-07-13 16:00:00,NAS-STM-01,NAS,LUN-NAS-STM-012,WKL-OPS-013,106246,32971,139217,2888.92,516.09,3405.01,18.81,158,24.0,97.36
2026-07-13 20:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-003,WKL-OPS-013,11831,2107,13938,284.92,34.86,319.78,116,42,82.75,39.67
2026-07-13 20:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-002,WKL-FIN-015,20752,2900,23652,724.88,97.84,822.72,224,36,86.53,67.44
2026-07-13 20:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-005,WKL-FIN-002,24951,3421,28372,300.46,126.83,427.29,127,50,94.73,59.78
2026-07-13 20:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-005,WKL-FIN-015,24195,3376,27571,647.95,120.79,768.74,2.83,36,89.52,40.31
2026-07-13 20:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-005,WKL-FIN-025,21221,10094,31315,253.92,130.77,384.69,11.97,3,59.04,41.06
2026-07-13 20:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-006,WKL-FIN-003,26272,8378,34650,835.51,91.6,927.11,14.06,39,98.26,64.14
2026-07-13 20:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-003,WKL-FIN-025,23781,8243,32024,215.67,164.02,379.69,19.77,4,97.69,55.82
2026-07-14 00:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-001,WKL-OPS-011,29532,2335,31867,857.51,78.79,936.3,7.02,45,77.92,50.3
2026-07-14 00:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-002,WKL-FIN-001,23671,4653,28324,552.3,170.76,723.06,11.21,1,75.16,11.31
2026-07-14 00:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-001,WKL-FIN-007,29444,8710,38154,895.91,339.57,1235.48,22.16,37,81.98,28.18
2026-07-14 00:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-003,WKL-FIN-023,24782,5420,30202,740.21,114.86,855.07,14.62,35,46.3,10.37
2026-07-14 04:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-007,WKL-FIN-006,30970,10750,41720,296.03,208.78,504.81,158,23,57.51,66.98
2026-07-14 04:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-001,WKL-OPS-011,23079,2776,25855,609.43,40.94,650.37,4.73,54,96.58,50.72
2026-07-14 04:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-001,WKL-FIN-018,20716,8777,29493,805.73,264.78,1070.51,8.18,8,55.24,69.9
2026-07-14 04:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-001,WKL-FIN-014,14315,3556,17871,202.91,60.13,263.04,9.39,61,51.67,71.5
2026-07-14 04:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-047,WKL-OPS-009,32708,20493,53201,565.4,350.34,915.74,11.64,197,16.56,95.85
2026-07-14 08:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-005,WKL-FIN-015,32004,9856,41860,282.08,108.84,390.92,98,15,70.82,66.9
2026-07-14 08:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-001,WKL-OPS-010,25951,19842,45793,275.43,312.83,588.26,249,51,65.5,20.89
2026-07-14 08:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-001,WKL-OPS-011,55195,21411,76606,1744.33,198.51,1942.84,3.94,62,91.62,46.18
2026-07-14 08:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-006,WKL-FIN-018,24532,24859,49391,401.0,532.83,933.83,10.98,19,44.0,73.33
2026-07-14 08:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-048,WKL-OPS-011,112398,58200,170598,3776.15,543.3,4319.45,8.34,244,18.93,96.15
2026-07-14 12:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-007,WKL-OPS-013,33699,10770,44469,969.89,139.52,1109.41,3.17,41,40.85,36.12
2026-07-14 12:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-005,WKL-FIN-025,63175,22620,85795,2102.33,394.27,2496.6,3.28,47,51.59,67.81
2026-07-14 12:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-004,WKL-OPS-014,46171,18348,64519,1246.53,607.78,1854.31,20.94,27,66.8,67.66
2026-07-14 12:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-048,WKL-OPS-011,71400,38517,109917,1697.63,1385.48,3083.11,10.69,177,20.34,97.21
2026-07-14 16:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-005,WKL-FIN-015,53487,8409,61896,1007.28,163.2,1170.48,253,38,78.47,10.8
2026-07-14 16:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-004,WKL-OPS-003,56224,21067,77291,1253.15,586.91,1840.06,14.43,47,69.11,49.71
2026-07-14 16:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-006,WKL-FIN-003,44569,1806,46375,392.06,30.19,422.25,11.3,6,62.28,62.49
